Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyex,,,2018-11-12 16:41:59,2018-11-12 16:43:20,1m - 21.254s,FAILED
,,,,,,
Test Cases/Edit,,,2018-11-12 16:42:00,2018-11-12 16:42:54,54.261s,PASSED
openBrowser,,,2018-11-12 16:42:00,2018-11-12 16:42:23,22.552s,PASSED
navigateToUrl,,,2018-11-12 16:42:23,2018-11-12 16:42:30,6.945s,PASSED
setText,,,2018-11-12 16:42:30,2018-11-12 16:42:36,6.179s,PASSED
setEncryptedText,,,2018-11-12 16:42:36,2018-11-12 16:42:36,0.512s,PASSED
click,,,2018-11-12 16:42:36,2018-11-12 16:42:37,0.196s,PASSED
click,,,2018-11-12 16:42:37,2018-11-12 16:42:39,2.480s,PASSED
delay,,,2018-11-12 16:42:39,2018-11-12 16:42:44,5.034s,PASSED
click,,,2018-11-12 16:42:44,2018-11-12 16:42:44,0.134s,PASSED
click,,,2018-11-12 16:42:44,2018-11-12 16:42:45,0.386s,PASSED
click,,,2018-11-12 16:42:45,2018-11-12 16:42:45,0.248s,PASSED
setText,,,2018-11-12 16:42:45,2018-11-12 16:42:45,0.232s,PASSED
click,,,2018-11-12 16:42:45,2018-11-12 16:42:45,0.124s,PASSED
setText,,,2018-11-12 16:42:45,2018-11-12 16:42:46,0.293s,PASSED
click,,,2018-11-12 16:42:46,2018-11-12 16:42:46,0.141s,PASSED
setText,,,2018-11-12 16:42:46,2018-11-12 16:42:46,0.330s,PASSED
click,,,2018-11-12 16:42:46,2018-11-12 16:42:46,0.099s,PASSED
setText,,,2018-11-12 16:42:46,2018-11-12 16:42:46,0.256s,PASSED
click,,,2018-11-12 16:42:46,2018-11-12 16:42:46,0.099s,PASSED
setText,,,2018-11-12 16:42:46,2018-11-12 16:42:47,0.186s,PASSED
click,,,2018-11-12 16:42:47,2018-11-12 16:42:47,0.172s,PASSED
click,,,2018-11-12 16:42:47,2018-11-12 16:42:47,0.142s,PASSED
click,,,2018-11-12 16:42:47,2018-11-12 16:42:47,0.162s,PASSED
click,,,2018-11-12 16:42:47,2018-11-12 16:42:47,0.148s,PASSED
click,,,2018-11-12 16:42:47,2018-11-12 16:42:47,0.106s,PASSED
setText,,,2018-11-12 16:42:47,2018-11-12 16:42:48,0.249s,PASSED
setText,,,2018-11-12 16:42:48,2018-11-12 16:42:48,0.186s,PASSED
setText,,,2018-11-12 16:42:48,2018-11-12 16:42:48,0.223s,PASSED
setText,,,2018-11-12 16:42:48,2018-11-12 16:42:48,0.204s,PASSED
click,,,2018-11-12 16:42:48,2018-11-12 16:42:48,0.118s,PASSED
setText,,,2018-11-12 16:42:48,2018-11-12 16:42:49,0.188s,PASSED
delay,,,2018-11-12 16:42:49,2018-11-12 16:42:54,5.002s,PASSED
click,,,2018-11-12 16:42:54,2018-11-12 16:42:54,0.154s,PASSED
verifyTextPresent,,,2018-11-12 16:42:54,2018-11-12 16:42:54,0.308s,PASSED
,,,,,,
Test Cases/Edit,,,2018-11-12 16:42:54,2018-11-12 16:43:09,14.638s,FAILED
openBrowser,,,2018-11-12 16:42:54,2018-11-12 16:43:01,6.473s,PASSED
navigateToUrl,,,2018-11-12 16:43:01,2018-11-12 16:43:09,8.083s,FAILED
,,,,,,
Test Cases/Edit,,,2018-11-12 16:43:09,2018-11-12 16:43:20,11.033s,FAILED
openBrowser,,,2018-11-12 16:43:09,2018-11-12 16:43:12,2.945s,PASSED
navigateToUrl,,,2018-11-12 16:43:12,2018-11-12 16:43:20,8.038s,FAILED
